Date,Open,High,Low,Close,Adj Close,Volume
2019-08-16,286.480011,289.329987,284.709991,288.850006,279.953400,83018300
2019-08-19,292.190002,293.079987,291.440002,292.329987,283.326233,53571800
2019-08-20,291.769989,292.359985,289.950012,290.089996,281.155212,51596400
2019-08-21,292.480011,292.859985,291.720001,292.450012,283.442535,49524700
2019-08-22,293.230011,293.929993,290.399994,292.359985,283.355286,51666400
2019-08-23,290.920013,292.760010,283.470001,284.850006,276.076599,149161500
2019-08-26,287.269989,288.000000,285.579987,288.000000,279.129608,72423800
2019-08-27,289.540009,289.950012,286.029999,286.869995,278.034424,66668900
2019-08-28,286.140015,289.070007,285.250000,288.890015,279.992218,59696700
2019-08-29,291.720001,293.160004,290.609985,292.579987,283.568512,57899400
2019-08-30,294.220001,294.239990,291.420013,292.450012,283.442535,62901200
2019-09-03,290.570007,291.579987,289.269989,290.739990,281.785187,69101400
2019-09-04,293.140015,294.059998,292.309998,294.040009,284.983582,46887300
2019-09-05,296.790009,298.829987,294.000000,297.820007,288.647125,83258100
2019-09-06,298.170013,298.760010,297.420013,298.049988,288.870087,49584300
2019-09-09,299.140015,299.239990,297.160004,298.200012,289.015411,51260300
2019-09-10,297.359985,298.200012,295.970001,298.130005,288.947571,57947100
2019-09-11,298.470001,300.339996,297.750000,300.250000,291.002289,68821100
2019-09-12,301.250000,302.459991,300.410004,301.290009,292.010284,72908700
2019-09-13,301.779999,302.170013,300.679993,301.089996,291.816437,62104800
2019-09-16,299.839996,301.140015,299.450012,300.160004,290.915070,58191200
2019-09-17,299.940002,301.019989,299.750000,300.920013,291.651672,41475500
2019-09-18,300.489990,301.220001,298.239990,301.100006,291.826111,73375800
2019-09-19,301.529999,302.630005,300.709991,301.079987,291.806702,76560500
2019-09-20,300.359985,300.670013,297.410004,298.279999,290.428009,89565000
2019-09-23,297.549988,299.000000,297.269989,298.209991,290.359833,43476800
2019-09-24,299.410004,299.839996,294.809998,295.869995,288.081482,94869400
2019-09-25,295.959991,298.109985,294.329987,297.619995,289.785370,71854000
2019-09-26,297.630005,297.859985,295.450012,297.000000,289.181702,56179700
2019-09-27,297.829987,297.950012,293.690002,295.399994,287.623810,84746600
2019-09-30,295.970001,297.549988,295.920013,296.769989,288.957764,51662400
2019-10-01,297.739990,298.459991,293.000000,293.239990,285.520630,88242400
2019-10-02,291.500000,291.510010,286.640015,288.059998,280.477051,122539500
2019-10-03,287.809998,290.450012,284.820007,290.420013,282.774933,85278800
2019-10-04,291.140015,294.630005,291.079987,294.350006,286.601471,65091200
2019-10-07,293.470001,295.260010,292.769989,293.079987,285.364838,59610500
2019-10-08,291.040009,291.850006,288.489990,288.529999,280.934662,95708100
2019-10-09,290.750000,292.299988,290.059998,291.269989,283.602539,62359400
2019-10-10,291.179993,294.209991,291.000000,293.239990,285.520630,55296300
2019-10-11,296.269989,298.739990,296.140015,296.279999,288.480621,98720400
2019-10-14,295.929993,296.670013,295.570007,295.950012,288.159332,40394800
2019-10-15,297.100006,299.700012,296.970001,298.880005,291.012207,46754500
2019-10-16,298.369995,299.160004,297.920013,298.399994,290.544861,48928200
2019-10-17,299.679993,300.239990,298.519989,299.279999,291.401672,45736600
2019-10-18,298.690002,299.399994,297.029999,297.970001,290.126160,64304000
2019-10-21,299.420013,300.209991,298.940002,299.989990,292.092957,39048600
2019-10-22,300.579987,300.899994,298.910004,299.010010,291.138733,48594700
2019-10-23,298.730011,299.940002,298.500000,299.880005,291.985901,34352200
2019-10-24,300.910004,301.070007,299.459991,300.369995,292.463013,35453100
2019-10-25,299.739990,302.200012,299.679993,301.600006,293.660614,45205400
2019-10-28,302.940002,303.850006,302.910004,303.299988,295.315826,42147000
2019-10-29,303.000000,304.230011,302.859985,303.209991,295.228180,44284900
2019-10-30,303.429993,304.549988,301.989990,304.140015,296.133759,49643900
2019-10-31,304.130005,304.130005,301.730011,303.329987,295.345062,69053800
2019-11-01,304.920013,306.190002,304.739990,306.140015,298.081146,71141500
2019-11-04,307.850006,308.000000,306.959991,307.369995,299.278717,60606900
2019-11-05,307.589996,307.920013,306.709991,307.029999,298.947662,42933200
2019-11-06,307.029999,307.399994,306.059998,307.100006,299.015808,46487100
2019-11-07,308.570007,309.649994,307.660004,308.179993,300.067413,54272300
2019-11-08,307.799988,309.000000,307.029999,308.940002,300.807434,49032100
2019-11-11,307.420013,308.540009,307.269989,308.350006,300.232941,35797300
2019-11-12,308.750000,309.989990,308.149994,309.000000,300.865753,46484600
2019-11-13,307.910004,309.540009,307.660004,309.100006,300.963165,53917700
2019-11-14,308.790009,309.640015,308.089996,309.549988,301.401306,51219900
2019-11-15,311.019989,311.839996,310.260010,311.790009,303.582367,62023600
2019-11-18,311.529999,312.279999,311.029999,312.019989,303.806274,49228000
2019-11-19,312.679993,312.690002,311.220001,311.929993,303.718689,67804700
2019-11-20,311.279999,311.850006,309.059998,310.769989,302.589233,79406200
2019-11-21,310.890015,311.010010,309.390015,310.269989,302.102356,54664700
2019-11-22,311.089996,311.239990,309.850006,310.959991,302.774231,44850200
2019-11-25,311.980011,313.369995,311.980011,313.369995,305.120789,48647200
2019-11-26,313.410004,314.279999,313.059998,314.079987,305.812073,37569000
2019-11-27,314.609985,315.480011,314.369995,315.480011,307.175262,44444600
2019-11-29,314.859985,315.130005,314.059998,314.309998,306.036011,36592700
2019-12-02,314.589996,314.660004,311.170013,311.640015,303.436310,75767800
2019-12-03,308.649994,309.640015,307.130005,309.549988,301.401306,73941700
2019-12-04,310.700012,312.119995,310.320007,311.459991,303.261017,49080000
2019-12-05,312.230011,312.250000,310.579987,312.019989,303.806274,40709000
2019-12-06,314.119995,315.309998,314.109985,314.869995,306.581268,48927000
2019-12-09,314.440002,315.179993,313.799988,313.880005,305.617340,34838500
2019-12-10,313.820007,314.549988,312.809998,313.529999,305.276550,52649800
2019-12-11,314.029999,314.700012,313.440002,314.420013,306.143127,53429100
2019-12-12,314.429993,317.989990,314.170013,317.130005,308.781799,96389600
2019-12-13,316.869995,318.670013,316.019989,317.320007,308.966797,81503900
2019-12-16,319.220001,320.149994,317.250000,319.500000,311.089386,82749700
2019-12-17,319.920013,320.250000,319.480011,319.570007,311.157562,61097700
2019-12-18,320.000000,320.250000,319.529999,319.589996,311.177032,48133000
2019-12-19,319.799988,320.980011,319.519989,320.899994,312.452545,85310500
2019-12-20,320.459991,321.970001,319.390015,320.730011,313.822418,147142100
2019-12-23,321.589996,321.649994,321.059998,321.220001,314.301849,52990000
2019-12-24,321.470001,321.519989,320.899994,321.230011,314.311646,20270000
2019-12-26,321.649994,322.950012,321.640015,322.940002,315.984802,30911200
2019-12-27,323.739990,323.799988,322.279999,322.859985,315.906494,42528800
2019-12-30,322.950012,323.100006,320.549988,321.079987,314.164856,49729100
2019-12-31,320.529999,322.130005,320.149994,321.859985,314.928040,57077300
2020-01-02,323.540009,324.890015,322.529999,324.869995,317.873199,59151200
2020-01-03,321.160004,323.640015,321.100006,322.410004,315.466217,77709700
2020-01-06,320.489990,323.730011,320.359985,323.640015,316.669739,55653900
2020-01-07,323.019989,323.540009,322.239990,322.730011,315.779327,40496400
2020-01-08,322.940002,325.779999,322.670013,324.450012,317.462311,68296000
2020-01-09,326.160004,326.730011,325.519989,326.649994,319.614868,48473300
2020-01-10,327.290009,327.459991,325.200012,325.709991,318.695129,53029300
2020-01-13,326.390015,327.959991,325.920013,327.950012,320.886871,47086800
2020-01-14,327.470001,328.619995,326.839996,327.450012,320.397675,62832800
2020-01-15,327.350006,329.019989,327.260010,328.190002,321.121704,72056600
2020-01-16,329.700012,330.920013,329.450012,330.920013,323.792938,54050300
2020-01-17,331.700012,332.179993,330.850006,331.950012,324.800781,95846000
2020-01-21,330.899994,332.179993,330.820007,331.299988,324.164764,77742400
2020-01-22,332.239990,332.950012,331.170013,331.339996,324.203857,48914900
2020-01-23,330.630005,332.170013,329.410004,331.720001,324.575714,51963000
2020-01-24,332.440002,332.529999,327.359985,328.769989,321.689209,87578400
2020-01-27,323.029999,325.119995,322.660004,323.500000,316.532745,84062500
2020-01-28,325.059998,327.850006,323.600006,326.890015,319.849731,63834000
2020-01-29,328.380005,328.630005,326.399994,326.619995,319.585510,53888900
2020-01-30,324.359985,327.910004,323.540009,327.679993,320.622711,75491800
2020-01-31,327.000000,327.170013,320.730011,321.730011,314.800873,113845600
2020-02-03,323.350006,326.160004,323.220001,324.119995,317.139404,69242300
2020-02-04,328.070007,330.010010,327.720001,329.059998,321.972961,62573200
2020-02-05,332.269989,333.089996,330.670013,332.859985,325.691132,65951100
2020-02-06,333.910004,334.190002,332.799988,333.980011,326.787018,50359700
2020-02-07,332.820007,333.989990,331.600006,332.200012,325.045349,64139400
2020-02-10,331.230011,334.750000,331.190002,334.679993,327.471954,42070000
2020-02-11,336.160004,337.019989,334.679993,335.260010,328.039459,54864500
2020-02-12,336.829987,337.649994,336.429993,337.420013,330.152954,43992700
2020-02-13,335.859985,338.119995,335.559998,337.059998,329.800690,54501900
2020-02-14,337.510010,337.730011,336.200012,337.600006,330.329071,64582200
2020-02-18,336.510010,337.670013,335.209991,336.730011,329.477783,57226200
2020-02-19,337.790009,339.079987,337.480011,338.339996,331.053070,48814700
2020-02-20,337.739990,338.640015,333.679993,336.950012,329.693085,74163400
2020-02-21,335.470001,335.809998,332.579987,333.480011,326.297821,113788200
2020-02-24,323.140015,333.559998,321.239990,322.420013,315.475983,161088400
2020-02-25,323.940002,324.609985,311.690002,312.649994,305.916382,218913200
2020-02-26,314.179993,318.109985,310.700012,311.500000,304.791199,194773800
2020-02-27,305.459991,311.559998,297.510010,297.510010,291.102509,284353500
2020-02-28,288.700012,297.890015,285.540009,296.260010,289.879395,385764000
2020-03-02,298.209991,309.160004,294.459991,309.089996,302.433044,238703600
2020-03-03,309.500000,313.839996,297.570007,300.239990,293.773682,300139100
2020-03-04,306.119995,313.100006,303.329987,312.859985,306.121857,176613400
2020-03-05,304.980011,308.470001,300.010010,302.459991,295.945862,186366800
2020-03-06,293.149994,298.779999,290.230011,297.459991,291.053558,228667200
2020-03-09,275.299988,284.190002,273.450012,274.230011,268.323883,309417300
2020-03-10,284.640015,288.519989,273.500000,288.420013,282.208282,276444100
2020-03-11,280.700012,281.940002,270.880005,274.359985,268.451080,255316300
2020-03-12,256.000000,266.660004,247.679993,248.110001,242.766418,392220700
2020-03-13,263.089996,271.480011,248.520004,269.320007,263.519592,329566100
2020-03-16,241.179993,256.899994,237.360001,239.850006,234.684326,297240000
2020-03-17,245.039993,256.170013,237.070007,252.800003,247.355408,262070500
2020-03-18,236.250000,248.369995,228.020004,240.000000,234.831070,327597100
2020-03-19,239.250000,247.380005,232.220001,240.509995,235.330078,289322000
2020-03-20,242.529999,244.470001,228.500000,228.800003,225.188736,347158800
2020-03-23,228.190002,229.679993,218.259995,222.949997,219.431061,326025200
2020-03-24,234.419998,244.100006,233.800003,243.149994,239.312241,235494500
2020-03-25,244.869995,256.350006,239.750000,246.789993,242.894791,299430300
2020-03-26,249.520004,262.799988,249.050003,261.200012,257.077362,257632800
2020-03-27,253.270004,260.809998,251.050003,253.419998,249.420135,224341200
2020-03-30,255.699997,262.429993,253.529999,261.649994,257.520233,171369500
2020-03-31,260.559998,263.329987,256.220001,257.750000,253.681808,194881100
2020-04-01,247.979996,257.660004,243.899994,246.149994,242.264893,189554600
2020-04-02,245.190002,252.679993,244.589996,251.830002,247.855255,177660400
2020-04-03,250.759995,253.320007,245.220001,248.190002,244.272705,135561200
2020-04-06,257.839996,267.000000,248.169998,264.859985,260.679565,188061200
2020-04-07,274.209991,275.029999,264.890015,265.130005,260.945343,201427200
2020-04-08,267.959991,276.000000,265.250000,274.029999,269.704834,153774500
2020-04-09,277.579987,281.200012,275.470001,278.200012,273.809021,190282700
2020-04-13,277.140015,277.510010,271.410004,275.660004,271.309113,114839100
2020-04-14,280.980011,284.899994,275.510010,283.790009,279.310822,134143400
2020-04-15,277.570007,283.940002,275.459991,277.760010,273.375977,121775000
2020-04-16,279.149994,280.029999,275.760010,279.100006,274.694824,131798300
2020-04-17,285.380005,287.299988,282.399994,286.640015,282.115784,146684800
2020-04-20,282.609985,286.790009,281.350006,281.589996,277.145508,100109300
2020-04-21,276.730011,278.040009,272.019989,273.040009,268.730469,126385700
2020-04-22,278.350006,281.000000,276.910004,279.100006,274.694824,93524600
2020-04-23,280.489990,283.940002,278.750000,279.079987,274.675110,104709700
2020-04-24,280.730011,283.700012,278.500000,282.970001,278.503754,85166000
2020-04-27,285.119995,288.269989,284.619995,287.049988,282.519348,77896600
2020-04-28,291.019989,291.399994,285.399994,285.730011,281.220184,105270000
2020-04-29,291.529999,294.880005,290.410004,293.209991,288.582092,118745600
2020-04-30,291.709991,293.320007,288.589996,290.480011,285.895233,122901700
2020-05-01,285.309998,290.660004,281.519989,282.790009,278.326569,125180000
2020-05-04,280.739990,283.899994,279.130005,283.570007,279.094299,80873200
2020-05-05,286.640015,289.250000,283.709991,286.190002,281.672913,79569900
2020-05-06,288.040009,288.459991,283.779999,284.250000,279.763550,73632600
2020-05-07,287.750000,289.779999,287.130005,287.679993,283.139404,75250400
2020-05-08,291.089996,292.950012,289.859985,292.440002,287.824280,76622100
2020-05-11,290.339996,294.000000,289.880005,292.500000,287.883301,79514200
2020-05-12,293.790009,294.239990,286.519989,286.670013,282.145355,95870800
2020-05-13,286.059998,287.190002,278.959991,281.600006,277.155365,144721100
2020-05-14,278.950012,285.109985,272.989990,284.970001,280.472198,121977900
2020-05-15,282.369995,286.329987,281.339996,286.279999,281.761536,111146300
2020-05-18,293.049988,296.750000,292.700012,295.000000,290.343842,120320200
2020-05-19,294.350006,296.209991,291.950012,291.970001,287.361664,95189300
2020-05-20,295.820007,297.869995,295.570007,296.929993,292.243408,85861700
2020-05-21,296.790009,297.670013,293.690002,294.880005,290.225769,78293900
2020-05-22,294.570007,295.630005,293.220001,295.440002,290.776947,63958200
2020-05-26,301.929993,302.190002,295.459991,299.079987,294.359436,88951400
2020-05-27,302.119995,303.570007,296.869995,303.529999,298.739227,104817400
2020-05-28,304.649994,306.839996,302.239990,302.970001,298.188080,90405200
2020-05-29,302.459991,304.959991,299.470001,304.320007,299.516785,119265700
2020-06-01,303.619995,306.209991,303.059998,305.549988,300.727325,55758300
2020-06-02,306.549988,308.130005,305.100006,308.079987,303.217377,74267200
2020-06-03,310.239990,313.220001,309.940002,312.179993,307.252716,92567600
2020-06-04,311.109985,313.000000,309.079987,311.359985,306.445618,75794400
2020-06-05,317.230011,321.269989,317.160004,319.339996,314.299652,150524700
2020-06-08,320.220001,323.410004,319.630005,323.200012,318.098785,73641200
2020-06-09,320.299988,323.279999,319.359985,320.790009,315.726807,77479200
2020-06-10,321.420013,322.390015,318.220001,319.000000,313.965057,95000800
2020-06-11,311.459991,312.149994,300.010010,300.609985,295.865326,209243600
2020-06-12,308.239990,309.079987,298.600006,304.209991,299.408508,194678900
2020-06-15,298.019989,308.279999,296.739990,307.049988,302.203674,135782700
2020-06-16,315.480011,315.640015,307.670013,312.959991,308.020386,137627500
2020-06-17,314.070007,314.390015,310.859985,311.660004,306.740906,83398900
2020-06-18,310.010010,312.299988,309.510010,311.779999,306.859009,80828700
2020-06-19,314.170013,314.380005,306.529999,308.640015,305.105347,135549600
2020-06-22,307.989990,311.049988,306.750000,310.619995,307.062653,74649400
2020-06-23,313.489990,314.500000,311.609985,312.049988,308.476257,68471200
2020-06-24,309.839996,310.510010,302.100006,304.089996,300.607452,132813500
2020-06-25,303.470001,307.640015,301.279999,307.350006,303.830109,89468000
2020-06-26,306.160004,306.390015,299.420013,300.049988,296.613739,127961000
2020-06-29,301.410004,304.609985,298.929993,304.459991,300.973206,79773300
2020-06-30,303.989990,310.200012,303.820007,308.359985,304.828522,113394800
2020-07-01,309.570007,311.890015,309.070007,310.519989,306.963806,72396500
2020-07-02,314.239990,315.700012,311.510010,312.230011,308.654205,69344200
2020-07-06,316.369995,317.679993,315.559998,317.049988,313.419037,61713800
2020-07-07,315.380005,317.519989,313.369995,313.779999,310.186493,82910000
2020-07-08,314.609985,316.299988,312.700012,316.179993,312.558960,54638600
2020-07-09,316.839996,317.100006,310.679993,314.380005,310.779572,83354200
2020-07-10,314.309998,317.880005,312.760010,317.589996,313.952850,57550400
2020-07-13,320.130005,322.709991,314.130005,314.839996,311.234314,102997500
2020-07-14,313.299988,319.760010,312.000000,318.920013,315.267639,93657000
2020-07-15,322.410004,323.040009,319.269989,321.850006,318.164063,87196500
2020-07-16,319.790009,321.279999,319.089996,320.790009,317.116211,54622500
2020-07-17,321.880005,322.570007,319.739990,321.720001,318.035522,62774900
2020-07-20,321.429993,325.130005,320.619995,324.320007,320.605774,56308800
2020-07-21,326.450012,326.929993,323.940002,325.010010,321.287872,57499000
2020-07-22,324.619995,327.200012,324.500000,326.859985,323.116669,57792900
2020-07-23,326.470001,327.230011,321.480011,322.959991,319.261322,75738000
2020-07-24,320.950012,321.989990,319.250000,320.880005,317.205170,73766600
2020-07-27,321.630005,323.410004,320.769989,323.220001,319.518341,48293000
2020-07-28,322.429993,323.640015,320.850006,321.170013,317.491852,57495000
2020-07-29,322.119995,325.730011,322.079987,325.119995,321.396606,48454200
2020-07-30,321.899994,324.410004,319.640015,323.959991,320.249878,61861700
2020-07-31,325.899994,326.630005,321.329987,326.519989,322.780548,85210800
2020-08-03,328.320007,329.619995,327.730011,328.790009,325.024567,53077900
2020-08-04,327.859985,330.059998,327.859985,330.059998,326.280029,41917900
2020-08-05,331.470001,332.390015,331.179993,332.109985,328.306519,42866400
2020-08-06,331.480011,334.459991,331.130005,334.329987,330.501129,43679400
2020-08-07,333.279999,334.880005,332.299988,334.570007,330.738403,57308300
2020-08-10,335.059998,335.769989,332.959991,335.570007,331.726929,44282100
2020-08-11,336.850006,337.540009,332.010010,332.799988,328.988647,69601100
2020-08-12,335.440002,338.279999,335.410004,337.440002,333.575531,53826100
2020-08-13,336.609985,338.250000,335.829987,336.829987,332.972443,41816100
2020-08-14,336.410004,337.420013,335.619995,336.839996,332.982361,47260400
2020-08-17,337.940002,338.339996,336.850006,337.910004,334.040131,35481000
2020-08-18,338.339996,339.100006,336.609985,338.640015,334.761780,38733900
2020-08-19,339.049988,339.609985,336.619995,337.230011,333.367920,68054200
2020-08-20,335.359985,338.799988,335.220001,338.279999,334.405914,42207800
2020-08-21,337.920013,339.720001,337.549988,339.480011,335.592133,55106600
2020-08-24,342.119995,343.000000,339.450012,342.920013,338.992767,48588700
2020-08-25,343.529999,344.209991,342.269989,344.119995,340.179016,38463400
2020-08-26,344.760010,347.859985,344.170013,347.570007,343.589508,50790200
2020-08-27,348.510010,349.899994,346.529999,348.329987,344.340759,58034100
2020-08-28,349.440002,350.720001,348.149994,350.579987,346.565033,48588900
2020-08-31,350.350006,351.299988,349.059998,349.309998,345.309570,66099200
2020-09-01,350.209991,352.709991,349.239990,352.600006,348.561890,54999300
2020-09-02,354.670013,358.750000,353.429993,357.700012,353.603485,69540000
2020-09-03,355.869995,356.380005,342.589996,345.390015,341.434479,148011100
2020-09-04,346.130005,347.829987,334.869995,342.570007,338.646729,139156300
2020-09-08,336.709991,342.640015,332.880005,333.209991,329.393921,114465300
2020-09-09,337.549988,342.459991,336.609985,339.790009,335.898590,91462300
2020-09-10,341.820007,342.529999,332.850006,333.890015,330.066162,90569500
2020-09-11,335.820007,336.970001,331.000000,334.059998,330.234192,84680200
2020-09-14,337.489990,340.380005,334.220001,338.459991,334.583801,65605700
2020-09-15,341.119995,342.019989,338.470001,340.170013,336.274261,52920900
2020-09-16,341.510010,343.059998,338.519989,338.820007,334.939697,82096000
2020-09-17,333.559998,337.700012,332.989990,335.839996,331.993835,91523300
2020-09-18,335.369995,335.489990,327.970001,330.649994,328.171692,105877900
2020-09-21,325.700012,327.130005,321.730011,326.970001,324.519287,99450800
2020-09-22,328.570007,330.899994,325.859985,330.299988,327.824310,63612100
2020-09-23,330.899994,331.200012,322.100006,322.640015,320.221741,93112200
2020-09-24,321.220001,326.799988,319.799988,323.500000,321.075287,76681300
2020-09-25,322.579987,329.579987,321.640015,328.730011,326.266083,71069400
2020-09-28,333.220001,334.959991,332.149994,334.190002,331.685181,64584600
2020-09-29,333.970001,334.769989,331.619995,332.369995,329.878784,51304000
2020-09-30,333.089996,338.290009,332.880005,334.890015,332.379944,104081100
2020-10-01,337.690002,338.739990,335.010010,337.040009,334.513794,88698700
2020-10-02,331.700012,337.010010,331.190002,333.839996,331.337799,89431100
2020-10-05,336.059998,339.959991,336.010010,339.760010,337.213409,45713100
2020-10-06,339.910004,342.170013,334.380005,334.929993,332.419617,90128900
2020-10-07,338.119995,341.630005,338.089996,340.760010,338.205933,56999600
2020-10-08,342.850006,343.850006,341.859985,343.779999,341.203278,45242500
2020-10-09,345.559998,347.350006,344.890015,346.850006,344.250275,59528600
2020-10-12,349.589996,354.019989,349.059998,352.429993,349.788452,80388500
2020-10-13,352.279999,352.470001,349.089996,350.130005,347.505707,73255500
2020-10-14,350.750000,351.929993,347.140015,347.929993,345.322174,57958700
2020-10-15,343.709991,348.019989,343.130005,347.500000,344.895416,60357700
2020-10-16,348.959991,350.750000,347.100006,347.290009,344.686981,89501900
2020-10-19,348.649994,349.329987,341.040009,342.010010,339.446564,68425600
2020-10-20,343.459991,346.880005,342.640015,343.380005,340.806305,60051900
2020-10-21,343.329987,345.670013,342.399994,342.730011,340.161163,63575000
2020-10-22,342.959991,345.239990,340.649994,344.609985,342.027069,55399300
2020-10-23,345.929993,345.989990,343.130005,345.779999,343.188293,49143900
2020-10-26,342.130005,342.980011,335.619995,339.390015,336.846222,91473000
2020-10-27,339.760010,340.119995,337.989990,338.220001,335.684937,65994100
2020-10-28,332.100006,338.250000,326.130005,326.660004,324.211609,127094300
2020-10-29,326.910004,333.399994,325.089996,329.980011,327.506714,90597700
